node_id,timestamp,temperature,humidity,mq2_analog,mq9_analog,mq135_analog,rssi,snr,air_quality,emergency
NODE_003,2025-02-01T22:15:00,25.25,53.86,199,133,320,-64,12.0,Moderate,False
NODE_001,2025-02-01T22:20:00,22.9,58.16,289,153,335,-80,9.9,Good,False
NODE_001,2025-02-01T22:25:00,24.35,75.43,207,223,252,-76,9.6,Good,False
NODE_003,2025-02-01T22:30:00,28.97,40.0,138,162,236,-64,4.4,Good,False
NODE_005,2025-02-01T22:35:00,25.15,63.03,284,105,395,-80,4.8,Moderate,False
NODE_010,2025-02-01T22:40:00,31.39,52.61,229,83,286,-100,3.0,Good,False
NODE_007,2025-02-01T22:45:00,25.88,46.6,158,157,215,-78,2.1,Good,False
NODE_009,2025-02-01T22:50:00,22.67,49.34,186,163,274,-66,8.0,Good,False
NODE_006,2025-02-01T22:55:00,21.26,69.93,226,163,262,-83,7.8,Good,False
NODE_005,2025-02-01T23:00:00,23.25,62.91,234,99,423,-83,9.5,Moderate,False
NODE_010,2025-02-01T23:05:00,47.44,55.5,882,465,863,-91,10.8,Hazardous,True
NODE_009,2025-02-01T23:10:00,24.35,74.98,211,137,192,-96,7.9,Good,False
NODE_003,2025-02-01T23:15:00,22.46,45.42,133,135,282,-68,5.8,Good,False
NODE_003,2025-02-01T23:20:00,18.61,63.78,198,102,351,-79,15.1,Good,False
NODE_008,2025-02-01T23:25:00,25.02,66.91,171,136,574,-80,5.8,Moderate,False
NODE_005,2025-02-01T23:30:00,26.84,58.87,288,142,275,-103,4.1,Good,False
NODE_010,2025-02-01T23:35:00,21.29,45.75,248,126,162,-88,5.9,Good,False
NODE_006,2025-02-01T23:40:00,27.77,65.91,209,188,172,-88,11.9,Good,False
NODE_005,2025-02-01T23:45:00,21.41,60.74,224,145,291,-97,7.9,Good,False
NODE_006,2025-02-01T23:50:00,23.61,66.76,209,144,208,-84,6.3,Good,False
NODE_001,2025-02-01T23:55:00,21.18,74.0,193,212,233,-86,5.2,Good,False
NODE_009,2025-02-02T00:00:00,23.1,55.44,282,142,378,-74,4.4,Good,False
NODE_010,2025-02-02T00:05:00,28.2,73.3,229,134,285,-82,1.1,Good,False
NODE_003,2025-02-02T00:10:00,23.75,63.68,458,130,667,-74,-0.3,Poor,False
NODE_001,2025-02-02T00:15:00,25.59,72.26,205,142,187,-90,7.4,Good,False
NODE_004,2025-02-02T00:20:00,22.5,56.97,118,148,228,-71,8.7,Good,False
NODE_009,2025-02-02T00:25:00,24.9,58.36,191,120,224,-95,9.6,Good,False
NODE_009,2025-02-02T00:30:00,26.5,63.02,172,156,244,-87,7.1,Moderate,False
NODE_001,2025-02-02T00:35:00,22.74,53.8,182,154,152,-81,3.8,Good,False
NODE_007,2025-02-02T00:40:00,24.85,69.56,234,186,281,-75,8.3,Moderate,False
NODE_006,2025-02-02T00:45:00,29.45,45.37,208,143,318,-84,8.2,Good,False
NODE_004,2025-02-02T00:50:00,26.24,59.68,184,147,295,-93,-0.3,Good,False
NODE_004,2025-02-02T00:55:00,19.13,45.09,189,165,212,-82,5.3,Good,False
NODE_004,2025-02-02T01:00:00,25.73,49.45,251,159,241,-88,0.8,Good,False
NODE_002,2025-02-02T01:05:00,22.65,56.69,181,128,296,-89,10.5,Good,False
NODE_006,2025-02-02T01:10:00,25.04,55.18,183,97,449,-92,8.7,Moderate,False
NODE_004,2025-02-02T01:15:00,23.88,50.19,531,139,577,-84,4.9,Poor,False
NODE_008,2025-02-02T01:20:00,23.48,56.01,146,142,647,-81,0.8,Moderate,False
NODE_008,2025-02-02T01:25:00,26.24,71.31,186,106,141,-87,4.9,Good,False
NODE_010,2025-02-02T01:30:00,29.4,68.37,171,137,305,-83,3.7,Good,False
NODE_006,2025-02-02T01:35:00,27.86,56.06,87,114,378,-70,3.7,Moderate,False
NODE_010,2025-02-02T01:40:00,23.82,60.3,197,160,282,-81,0.4,Good,False
NODE_010,2025-02-02T01:45:00,25.97,67.33,256,146,370,-98,10.4,Good,False
NODE_006,2025-02-02T01:50:00,22.7,60.36,207,190,184,-85,7.7,Good,False
NODE_010,2025-02-02T01:55:00,28.1,45.72,101,189,264,-104,9.4,Good,False
NODE_005,2025-02-02T02:00:00,23.91,58.17,187,200,538,-82,6.6,Moderate,False
NODE_007,2025-02-02T02:05:00,22.27,68.71,181,111,241,-76,3.0,Good,False
NODE_006,2025-02-02T02:10:00,28.12,34.04,220,129,306,-81,8.9,Moderate,False
NODE_003,2025-02-02T02:15:00,24.3,73.78,188,55,398,-87,8.3,Moderate,False
NODE_002,2025-02-02T02:20:00,17.95,58.55,191,177,278,-98,0.4,Good,False
NODE_008,2025-02-02T02:25:00,23.05,74.83,222,162,177,-74,6.5,Good,False
NODE_001,2025-02-02T02:30:00,44.07,56.66,697,647,1023,-95,11.0,Hazardous,True
NODE_008,2025-02-02T02:35:00,19.09,65.49,261,156,201,-92,5.4,Good,False
NODE_004,2025-02-02T02:40:00,25.4,58.14,220,151,224,-76,6.2,Good,False
NODE_001,2025-02-02T02:45:00,19.49,46.54,250,215,427,-73,5.9,Moderate,False
NODE_004,2025-02-02T02:50:00,22.26,75.35,303,86,301,-69,7.3,Good,False
NODE_004,2025-02-02T02:55:00,41.63,50.17,431,651,1023,-63,3.2,Hazardous,True
NODE_008,2025-02-02T03:00:00,24.67,64.54,197,127,161,-84,5.8,Good,False
NODE_010,2025-02-02T03:05:00,26.16,67.54,216,112,277,-91,5.7,Good,False
NODE_004,2025-02-02T03:10:00,23.39,57.07,150,176,226,-68,1.3,Good,False
NODE_004,2025-02-02T03:15:00,25.86,66.62,180,162,521,-89,12.1,Moderate,False
NODE_008,2025-02-02T03:20:00,28.28,53.02,216,161,248,-67,8.5,Good,False
NODE_006,2025-02-02T03:25:00,22.17,54.73,273,149,467,-74,6.6,Moderate,False
NODE_007,2025-02-02T03:30:00,29.97,72.76,217,124,357,-72,2.4,Good,False
NODE_004,2025-02-02T03:35:00,23.22,46.66,146,188,421,-71,7.8,Moderate,False
NODE_007,2025-02-02T03:40:00,26.92,51.77,204,149,109,-81,4.8,Good,False
NODE_003,2025-02-02T03:45:00,45.14,54.99,1023,587,687,-78,6.7,Hazardous,True
NODE_001,2025-02-02T03:50:00,34.03,54.98,230,152,483,-56,3.4,Moderate,False
NODE_006,2025-02-02T03:55:00,22.37,42.45,320,167,314,-89,8.0,Good,False
NODE_001,2025-02-02T04:00:00,32.42,84.78,217,184,136,-80,4.6,Good,False
NODE_002,2025-02-02T04:05:00,25.37,60.13,199,200,408,-73,4.5,Moderate,False
NODE_006,2025-02-02T04:10:00,27.26,63.62,225,116,227,-80,6.2,Good,False
NODE_001,2025-02-02T04:15:00,29.06,48.54,273,147,254,-85,7.9,Good,False
NODE_009,2025-02-02T04:20:00,19.29,57.84,121,144,488,-102,5.9,Moderate,False
NODE_002,2025-02-02T04:25:00,19.62,40.74,167,99,181,-79,8.3,Good,False
NODE_003,2025-02-02T04:30:00,25.55,55.38,216,204,273,-83,6.3,Good,False
NODE_005,2025-02-02T04:35:00,26.08,44.25,263,148,319,-108,6.0,Good,False
NODE_008,2025-02-02T04:40:00,23.41,54.17,199,219,79,-96,2.9,Good,False
NODE_004,2025-02-02T04:45:00,28.72,73.76,190,173,480,-109,4.9,Moderate,False
NODE_010,2025-02-02T04:50:00,23.88,59.62,204,138,221,-75,4.7,Good,False
NODE_006,2025-02-02T04:55:00,22.23,64.29,153,135,495,-91,8.8,Moderate,False
NODE_001,2025-02-02T05:00:00,44.19,66.33,904,571,662,-81,5.6,Hazardous,True
NODE_001,2025-02-02T05:05:00,22.91,66.46,299,164,297,-83,10.3,Good,False
NODE_004,2025-02-02T05:10:00,26.96,54.43,229,162,226,-81,4.7,Good,False
NODE_004,2025-02-02T05:15:00,20.18,61.17,179,132,186,-64,7.6,Good,False
NODE_005,2025-02-02T05:20:00,26.39,46.11,170,168,406,-99,5.8,Moderate,False
NODE_003,2025-02-02T05:25:00,23.08,69.95,247,142,247,-95,6.2,Good,False
NODE_004,2025-02-02T05:30:00,24.13,74.9,182,222,358,-92,4.7,Good,False
NODE_005,2025-02-02T05:35:00,26.12,62.06,159,147,280,-85,1.2,Good,False
NODE_003,2025-02-02T05:40:00,20.2,56.24,140,101,224,-77,4.6,Good,False
NODE_006,2025-02-02T05:45:00,25.99,74.37,219,122,248,-83,5.2,Good,False
NODE_009,2025-02-02T05:50:00,25.24,56.8,120,91,302,-74,11.1,Good,False
NODE_004,2025-02-02T05:55:00,23.65,52.68,236,191,420,-88,6.7,Moderate,False
NODE_003,2025-02-02T06:00:00,21.85,70.29,118,121,327,-69,9.9,Good,False
NODE_004,2025-02-02T06:05:00,26.22,55.2,270,144,277,-106,6.4,Good,False
NODE_001,2025-02-02T06:10:00,24.06,54.92,199,126,150,-89,5.3,Good,False
NODE_003,2025-02-02T06:15:00,27.25,57.94,219,128,248,-102,2.4,Good,False
NODE_005,2025-02-02T06:20:00,21.18,66.15,217,182,170,-76,4.3,Good,False
NODE_002,2025-02-02T06:25:00,30.38,58.21,280,236,275,-67,5.0,Good,False
NODE_001,2025-02-02T06:30:00,28.93,59.36,228,165,239,-73,6.6,Good,False
NODE_003,2025-02-02T06:35:00,27.92,54.99,182,139,149,-88,5.2,Good,False
NODE_007,2025-02-02T06:40:00,29.09,54.19,241,159,424,-88,6.6,Moderate,False
NODE_002,2025-02-02T06:45:00,19.5,58.33,650,149,494,-58,10.6,Poor,False
NODE_006,2025-02-02T06:50:00,24.36,51.14,275,154,455,-71,8.5,Moderate,False
NODE_004,2025-02-02T06:55:00,25.5,78.92,186,196,283,-77,1.8,Good,False
NODE_005,2025-02-02T07:00:00,45.75,69.15,932,442,1023,-75,6.8,Hazardous,True
NODE_008,2025-02-02T07:05:00,25.01,47.84,203,107,339,-76,2.1,Good,False
NODE_004,2025-02-02T07:10:00,21.68,57.97,559,171,659,-79,6.1,Poor,False
NODE_006,2025-02-02T07:15:00,25.62,45.9,287,111,462,-72,4.1,Moderate,False
NODE_006,2025-02-02T07:20:00,28.46,60.7,233,183,275,-100,6.4,Good,False
NODE_003,2025-02-02T07:25:00,28.8,62.79,257,147,320,-96,5.4,Good,False
NODE_009,2025-02-02T07:30:00,25.71,44.62,270,155,290,-85,8.1,Good,False
NODE_010,2025-02-02T07:35:00,28.55,60.72,136,183,321,-70,7.9,Good,False
NODE_007,2025-02-02T07:40:00,27.45,76.05,219,117,677,-82,1.8,Moderate,False
NODE_002,2025-02-02T07:45:00,23.94,56.95,178,106,169,-78,3.4,Good,False
NODE_002,2025-02-02T07:50:00,26.39,59.37,201,128,140,-93,4.9,Good,False
NODE_003,2025-02-02T07:55:00,26.86,43.45,191,104,304,-69,14.1,Good,False
NODE_003,2025-02-02T08:00:00,18.55,62.24,193,162,431,-78,7.6,Moderate,False
NODE_004,2025-02-02T08:05:00,20.46,68.89,168,135,215,-72,12.6,Good,False
NODE_004,2025-02-02T08:10:00,24.64,48.43,114,145,220,-76,9.2,Good,False
NODE_009,2025-02-02T08:15:00,39.75,57.84,1023,525,769,-92,8.8,Hazardous,True
NODE_007,2025-02-02T08:20:00,30.09,50.34,242,157,204,-82,3.0,Good,False
NODE_006,2025-02-02T08:25:00,23.99,60.69,274,151,190,-76,3.6,Good,False
NODE_006,2025-02-02T08:30:00,43.18,69.14,1023,594,1023,-82,5.2,Hazardous,True
NODE_010,2025-02-02T08:35:00,25.05,57.78,213,157,315,-75,6.1,Good,False
NODE_007,2025-02-02T08:40:00,24.63,35.95,278,134,440,-94,10.8,Moderate,False
NODE_004,2025-02-02T08:45:00,20.56,59.16,149,169,346,-81,11.9,Good,False
NODE_001,2025-02-02T08:50:00,22.54,50.27,173,135,208,-83,6.5,Good,False
NODE_010,2025-02-02T08:55:00,19.4,51.89,183,148,398,-86,11.5,Moderate,False
NODE_010,2025-02-02T09:00:00,23.26,44.28,258,148,215,-70,0.8,Good,False
NODE_004,2025-02-02T09:05:00,29.68,53.74,126,99,317,-84,4.2,Good,False
NODE_009,2025-02-02T09:10:00,27.79,52.89,152,134,289,-77,-1.8,Good,False
NODE_005,2025-02-02T09:15:00,21.37,56.18,150,150,545,-68,4.6,Moderate,False
NODE_003,2025-02-02T09:20:00,24.2,67.4,269,166,306,-77,4.8,Good,False
NODE_006,2025-02-02T09:25:00,24.89,42.2,306,174,334,-71,6.1,Good,False
NODE_004,2025-02-02T09:30:00,22.91,73.91,234,160,188,-95,5.8,Good,False
NODE_001,2025-02-02T09:35:00,22.43,62.98,236,161,367,-87,1.7,Good,False
NODE_005,2025-02-02T09:40:00,26.35,76.89,177,120,274,-73,7.9,Good,False
NODE_003,2025-02-02T09:45:00,22.25,42.81,268,163,245,-84,8.0,Good,False
NODE_009,2025-02-02T09:50:00,22.92,34.43,163,146,180,-85,1.4,Good,False
NODE_010,2025-02-02T09:55:00,25.55,62.15,197,108,293,-61,1.7,Good,False
NODE_008,2025-02-02T10:00:00,23.39,50.46,192,174,499,-95,8.6,Moderate,False
NODE_004,2025-02-02T10:05:00,26.61,28.1,218,112,231,-81,7.1,Good,False
NODE_002,2025-02-02T10:10:00,25.52,62.19,174,154,295,-84,7.7,Good,False
NODE_008,2025-02-02T10:15:00,28.25,68.82,188,182,254,-95,3.9,Good,False
NODE_010,2025-02-02T10:20:00,24.93,64.08,549,98,523,-85,-0.4,Poor,False
NODE_002,2025-02-02T10:25:00,31.57,39.96,207,141,234,-61,5.7,Good,False
NODE_003,2025-02-02T10:30:00,25.81,59.24,246,179,168,-94,8.9,Good,False
NODE_009,2025-02-02T10:35:00,17.62,64.45,277,139,427,-80,-3.5,Moderate,False
NODE_007,2025-02-02T10:40:00,26.16,60.18,280,199,439,-72,6.7,Moderate,False
NODE_009,2025-02-02T10:45:00,45.39,60.13,772,435,689,-86,-0.4,Hazardous,True
NODE_006,2025-02-02T10:50:00,28.08,73.0,242,158,176,-81,13.7,Good,False
NODE_008,2025-02-02T10:55:00,27.45,49.39,149,134,246,-98,6.0,Good,False
NODE_009,2025-02-02T11:00:00,25.57,69.02,166,154,408,-61,9.2,Moderate,False
NODE_008,2025-02-02T11:05:00,20.36,69.33,128,194,447,-76,4.1,Moderate,False
NODE_003,2025-02-02T11:10:00,22.2,60.28,232,146,348,-79,4.3,Good,False
NODE_006,2025-02-02T11:15:00,51.96,56.08,536,535,1023,-79,9.3,Hazardous,True
NODE_006,2025-02-02T11:20:00,55.22,49.95,1023,726,753,-91,5.3,Hazardous,True
NODE_009,2025-02-02T11:25:00,25.79,65.3,137,131,326,-89,5.5,Moderate,False
NODE_008,2025-02-02T11:30:00,26.22,48.1,163,119,95,-93,6.7,Good,False
NODE_008,2025-02-02T11:35:00,21.51,65.01,320,178,131,-100,5.8,Good,False
NODE_008,2025-02-02T11:40:00,29.23,46.43,201,70,188,-77,4.0,Good,False
NODE_005,2025-02-02T11:45:00,25.54,46.16,258,121,569,-95,1.1,Moderate,False
NODE_010,2025-02-02T11:50:00,25.57,62.17,181,125,324,-94,7.9,Moderate,False
NODE_007,2025-02-02T11:55:00,35.54,54.02,389,506,696,-78,8.9,Hazardous,True
NODE_010,2025-02-02T12:00:00,49.94,45.0,706,704,940,-69,7.0,Hazardous,True
NODE_001,2025-02-02T12:05:00,20.79,67.13,200,141,281,-92,8.0,Good,False
NODE_004,2025-02-02T12:10:00,24.03,61.43,208,164,514,-94,6.5,Moderate,False
NODE_004,2025-02-02T12:15:00,20.24,48.77,237,146,272,-73,6.2,Moderate,False
NODE_004,2025-02-02T12:20:00,23.36,46.56,223,135,241,-82,10.5,Good,False
NODE_008,2025-02-02T12:25:00,19.67,54.27,254,211,544,-90,7.8,Moderate,False
NODE_004,2025-02-02T12:30:00,22.1,61.37,175,164,218,-84,9.5,Good,False
NODE_007,2025-02-02T12:35:00,19.43,60.61,270,176,491,-72,6.7,Moderate,False
NODE_004,2025-02-02T12:40:00,28.01,49.85,142,173,398,-114,7.8,Good,False
NODE_005,2025-02-02T12:45:00,23.53,80.02,642,152,745,-93,9.5,Poor,False
NODE_007,2025-02-02T12:50:00,28.05,62.76,478,167,478,-101,0.8,Poor,False
NODE_007,2025-02-02T12:55:00,23.27,71.08,135,113,364,-94,5.4,Good,False
NODE_010,2025-02-02T13:00:00,24.86,51.96,167,159,177,-82,2.8,Good,False
NODE_003,2025-02-02T13:05:00,26.42,50.29,229,174,479,-85,7.7,Moderate,False
NODE_006,2025-02-02T13:10:00,20.1,57.72,218,132,247,-68,4.1,Good,False
NODE_005,2025-02-02T13:15:00,25.24,65.35,241,161,294,-74,0.5,Good,False
NODE_009,2025-02-02T13:20:00,23.79,57.52,208,177,451,-83,10.8,Moderate,False
NODE_002,2025-02-02T13:25:00,27.91,86.54,102,188,339,-91,4.7,Good,False
NODE_003,2025-02-02T13:30:00,23.98,93.06,200,167,272,-75,5.9,Good,False
NODE_002,2025-02-02T13:35:00,20.33,61.62,215,184,169,-86,6.7,Good,False
NODE_005,2025-02-02T13:40:00,23.66,65.04,155,145,464,-90,10.8,Moderate,False
NODE_008,2025-02-02T13:45:00,25.64,48.65,101,185,172,-83,6.9,Good,False
NODE_009,2025-02-02T13:50:00,45.19,59.09,1023,718,1023,-102,6.4,Hazardous,True
NODE_006,2025-02-02T13:55:00,30.08,47.45,225,128,344,-84,5.7,Good,False
NODE_004,2025-02-02T14:00:00,24.58,58.19,196,181,210,-75,8.3,Good,False
NODE_010,2025-02-02T14:05:00,19.94,64.69,189,189,516,-102,4.8,Moderate,False
NODE_001,2025-02-02T14:10:00,23.42,74.32,276,215,208,-91,3.1,Good,False
NODE_008,2025-02-02T14:15:00,30.45,68.46,291,164,333,-87,6.4,Good,False
NODE_009,2025-02-02T14:20:00,23.06,68.16,204,164,482,-89,3.3,Moderate,False
NODE_010,2025-02-02T14:25:00,28.99,61.67,548,154,824,-82,9.6,Poor,False
NODE_006,2025-02-02T14:30:00,19.33,60.09,299,198,462,-78,8.8,Moderate,False
NODE_007,2025-02-02T14:35:00,30.45,67.42,228,146,199,-93,0.4,Good,False
NODE_008,2025-02-02T14:40:00,27.09,74.56,197,53,222,-98,5.0,Good,False
NODE_008,2025-02-02T14:45:00,28.95,40.0,192,144,271,-75,4.1,Good,False
NODE_007,2025-02-02T14:50:00,30.41,58.22,147,108,291,-77,3.3,Good,False
NODE_007,2025-02-02T14:55:00,26.91,46.93,152,170,292,-84,7.5,Good,False
NODE_006,2025-02-02T15:00:00,23.55,52.28,198,190,196,-89,10.6,Good,False
NODE_008,2025-02-02T15:05:00,17.13,51.17,247,110,302,-81,8.1,Good,False
NODE_006,2025-02-02T15:10:00,24.19,70.71,167,136,312,-82,8.0,Good,False
NODE_005,2025-02-02T15:15:00,26.29,71.6,175,124,201,-103,5.5,Good,False
NODE_007,2025-02-02T15:20:00,19.74,61.55,526,176,628,-88,7.7,Poor,False
NODE_001,2025-02-02T15:25:00,26.98,57.35,185,192,244,-95,5.7,Good,False
NODE_003,2025-02-02T15:30:00,23.32,66.85,217,140,463,-62,7.3,Moderate,False
NODE_008,2025-02-02T15:35:00,28.58,58.12,263,149,462,-90,3.3,Moderate,False
NODE_004,2025-02-02T15:40:00,17.93,69.37,186,176,196,-89,9.1,Good,False
NODE_005,2025-02-02T15:45:00,27.8,57.67,252,180,588,-86,5.4,Moderate,False
NODE_002,2025-02-02T15:50:00,25.24,58.98,636,152,829,-70,3.6,Poor,False
NODE_006,2025-02-02T15:55:00,25.46,64.69,216,109,436,-78,5.3,Moderate,False
NODE_002,2025-02-02T16:00:00,20.57,64.77,156,193,203,-78,-1.9,Good,False
NODE_005,2025-02-02T16:05:00,28.43,49.7,274,115,193,-89,3.6,Good,False
NODE_009,2025-02-02T16:10:00,20.99,78.17,105,123,269,-102,3.3,Good,False
NODE_009,2025-02-02T16:15:00,25.95,61.01,141,161,280,-104,11.1,Good,False
NODE_009,2025-02-02T16:20:00,26.93,58.23,121,124,451,-84,7.6,Moderate,False
NODE_002,2025-02-02T16:25:00,29.44,41.25,220,155,476,-87,7.1,Moderate,False
NODE_005,2025-02-02T16:30:00,24.1,63.24,229,119,303,-103,8.5,Good,False
NODE_004,2025-02-02T16:35:00,20.66,53.38,170,148,289,-73,7.7,Good,False
NODE_002,2025-02-02T16:40:00,25.19,63.98,187,145,281,-80,8.7,Good,False
NODE_002,2025-02-02T16:45:00,26.36,56.29,197,108,268,-93,6.3,Good,False
NODE_002,2025-02-02T16:50:00,22.16,52.42,206,111,326,-107,5.2,Good,False
NODE_006,2025-02-02T16:55:00,24.94,56.69,237,160,226,-92,3.9,Good,False
NODE_001,2025-02-02T17:00:00,32.31,64.21,204,146,187,-68,8.9,Good,False
NODE_009,2025-02-02T17:05:00,26.98,67.91,215,154,231,-87,11.4,Good,False
NODE_004,2025-02-02T17:10:00,26.48,48.24,262,115,580,-70,5.1,Moderate,False
NODE_006,2025-02-02T17:15:00,19.56,67.54,394,126,624,-88,9.6,Poor,False
NODE_004,2025-02-02T17:20:00,43.59,60.27,808,752,1023,-90,4.7,Hazardous,True
NODE_006,2025-02-02T17:25:00,24.68,58.63,613,133,689,-80,7.2,Poor,False
NODE_005,2025-02-02T17:30:00,23.57,56.21,212,144,194,-89,6.5,Good,False
NODE_005,2025-02-02T17:35:00,44.7,50.59,1023,649,644,-62,3.0,Hazardous,True
NODE_005,2025-02-02T17:40:00,28.26,74.13,208,111,258,-85,2.1,Good,False
NODE_004,2025-02-02T17:45:00,24.92,67.12,190,185,279,-72,5.4,Good,False
NODE_010,2025-02-02T17:50:00,33.25,48.62,256,97,59,-80,9.8,Good,False
NODE_003,2025-02-02T17:55:00,22.81,54.98,89,101,180,-69,4.8,Good,False
NODE_009,2025-02-02T18:00:00,24.85,62.53,143,153,210,-68,5.4,Good,False
NODE_005,2025-02-02T18:05:00,23.86,64.31,177,145,229,-63,5.6,Good,False
NODE_001,2025-02-02T18:10:00,27.15,52.92,184,182,266,-66,5.9,Good,False
NODE_005,2025-02-02T18:15:00,41.48,64.39,1023,595,779,-97,4.4,Hazardous,True
NODE_005,2025-02-02T18:20:00,29.33,77.24,230,151,234,-90,7.2,Moderate,False
NODE_006,2025-02-02T18:25:00,20.99,74.62,293,170,231,-91,9.0,Good,False
NODE_007,2025-02-02T18:30:00,26.35,72.61,227,180,248,-63,6.9,Good,False
NODE_007,2025-02-02T18:35:00,23.36,64.73,182,150,255,-92,5.4,Good,False
NODE_010,2025-02-02T18:40:00,26.71,62.71,230,145,201,-95,9.0,Good,False
NODE_001,2025-02-02T18:45:00,23.54,53.68,263,138,119,-82,5.6,Good,False
NODE_008,2025-02-02T18:50:00,18.86,41.41,176,166,234,-76,6.1,Good,False
NODE_009,2025-02-02T18:55:00,24.85,54.44,180,155,328,-82,9.3,Good,False
NODE_003,2025-02-02T19:00:00,25.23,46.17,221,130,181,-76,6.3,Good,False
NODE_007,2025-02-02T19:05:00,29.03,63.47,175,134,228,-80,3.2,Good,False
NODE_004,2025-02-02T19:10:00,31.72,65.53,232,152,154,-90,5.8,Good,False
NODE_004,2025-02-02T19:15:00,26.89,61.12,213,165,324,-93,4.3,Good,False
NODE_004,2025-02-02T19:20:00,27.02,78.22,272,98,240,-75,2.5,Good,False
NODE_008,2025-02-02T19:25:00,22.88,44.25,195,141,567,-76,4.9,Moderate,False
NODE_004,2025-02-02T19:30:00,24.46,61.74,140,140,202,-76,3.9,Good,False
NODE_009,2025-02-02T19:35:00,22.65,76.74,254,164,225,-88,2.8,Good,False
NODE_010,2025-02-02T19:40:00,27.45,57.65,191,143,240,-80,9.1,Good,False
NODE_009,2025-02-02T19:45:00,39.69,50.97,844,602,785,-82,1.4,Hazardous,True
NODE_008,2025-02-02T19:50:00,26.13,61.93,155,94,441,-65,0.5,Moderate,False
NODE_008,2025-02-02T19:55:00,27.16,51.44,228,156,565,-93,13.1,Moderate,False
NODE_006,2025-02-02T20:00:00,26.01,56.06,170,179,123,-98,3.5,Good,False
NODE_002,2025-02-02T20:05:00,25.03,69.42,248,169,149,-73,8.1,Good,False
NODE_006,2025-02-02T20:10:00,25.45,39.04,238,132,442,-92,6.7,Moderate,False
NODE_004,2025-02-02T20:15:00,25.52,78.45,175,173,180,-83,6.7,Good,False
NODE_007,2025-02-02T20:20:00,28.61,61.28,154,101,397,-90,5.5,Moderate,False
NODE_007,2025-02-02T20:25:00,21.36,63.21,217,194,298,-81,5.4,Good,False
NODE_004,2025-02-02T20:30:00,25.46,62.41,235,135,639,-95,4.0,Moderate,False
NODE_008,2025-02-02T20:35:00,24.88,45.77,191,178,382,-79,7.9,Moderate,False
NODE_008,2025-02-02T20:40:00,27.69,59.83,216,164,465,-81,1.5,Moderate,False
NODE_009,2025-02-02T20:45:00,27.06,61.18,172,101,258,-96,9.9,Good,False
NODE_001,2025-02-02T20:50:00,20.8,74.11,268,139,235,-87,3.5,Good,False
NODE_006,2025-02-02T20:55:00,22.31,78.93,221,168,228,-91,4.1,Good,False
NODE_003,2025-02-02T21:00:00,41.77,54.68,743,550,758,-97,5.8,Hazardous,True
NODE_010,2025-02-02T21:05:00,28.4,60.85,185,174,220,-83,5.0,Good,False
NODE_003,2025-02-02T21:10:00,19.41,55.52,82,132,279,-100,6.9,Good,False
NODE_005,2025-02-02T21:15:00,23.67,59.59,257,120,512,-101,2.3,Moderate,False
NODE_001,2025-02-02T21:20:00,24.22,43.37,226,174,161,-87,7.2,Good,False
NODE_008,2025-02-02T21:25:00,23.76,45.86,200,146,200,-91,4.3,Good,False
NODE_006,2025-02-02T21:30:00,27.5,71.89,230,180,175,-85,8.7,Good,False
NODE_006,2025-02-02T21:35:00,55.41,54.01,1022,480,1023,-110,3.8,Hazardous,True
NODE_004,2025-02-02T21:40:00,50.6,50.48,465,517,564,-89,6.9,Hazardous,True
NODE_007,2025-02-02T21:45:00,25.23,59.82,141,219,489,-78,4.3,Moderate,False
NODE_007,2025-02-02T21:50:00,23.23,59.0,191,76,249,-95,6.2,Good,False
NODE_007,2025-02-02T21:55:00,26.23,58.33,217,153,226,-85,5.6,Good,False
NODE_009,2025-02-02T22:00:00,26.02,69.48,221,80,424,-99,8.5,Moderate,False
NODE_005,2025-02-02T22:05:00,22.38,71.23,163,120,254,-99,3.2,Good,False
NODE_006,2025-02-02T22:10:00,27.6,74.52,188,135,158,-78,6.8,Good,False
NODE_010,2025-02-02T22:15:00,21.04,61.52,180,155,162,-82,5.7,Good,False
NODE_001,2025-02-02T22:20:00,19.38,59.87,234,136,171,-89,8.3,Good,False
NODE_010,2025-02-02T22:25:00,23.59,57.42,255,196,293,-78,6.7,Good,False
NODE_001,2025-02-02T22:30:00,25.93,70.68,106,145,181,-80,8.3,Good,False
NODE_003,2025-02-02T22:35:00,21.51,69.58,179,152,241,-96,-1.2,Good,False
NODE_003,2025-02-02T22:40:00,23.41,57.39,126,182,272,-83,7.5,Good,False
NODE_006,2025-02-02T22:45:00,26.64,62.67,277,87,281,-81,5.7,Good,False
NODE_010,2025-02-02T22:50:00,29.33,58.17,220,131,257,-64,8.6,Good,False
NODE_010,2025-02-02T22:55:00,26.28,46.26,317,113,477,-78,3.9,Moderate,False
NODE_010,2025-02-02T23:00:00,27.01,47.73,282,111,493,-72,7.5,Moderate,False
NODE_010,2025-02-02T23:05:00,22.84,58.75,126,124,421,-92,8.3,Moderate,False
NODE_007,2025-02-02T23:10:00,44.96,66.8,621,489,746,-72,3.9,Hazardous,True
NODE_007,2025-02-02T23:15:00,26.69,47.34,182,171,258,-89,10.7,Good,False
NODE_004,2025-02-02T23:20:00,23.63,56.97,223,182,377,-93,8.5,Good,False
NODE_007,2025-02-02T23:25:00,25.28,66.89,237,175,252,-79,2.0,Good,False
NODE_002,2025-02-02T23:30:00,20.89,69.24,196,145,221,-94,7.2,Good,False
